Word,OccurTotal,OccurNum,Rating.Mean,Rating.SD,Frequency
acceleration,19,19,9.84,2.79,44
nationality,19,19,9.84,3.06,42
taint,19,19,9.84,2.54,40
respectability,19,19,9.84,3.11,38
suffocation,19,19,9.84,2.22,38
untamed,19,19,9.84,3.29,33
hardwood,19,19,9.84,3.5,33
hygienist,19,19,9.84,2.46,32
irritation,19,19,9.84,3.29,32
zodiac,19,19,9.84,2.99,31
rectum,19,19,9.84,3,25
imprison,19,19,9.84,2.79,20
muffle,19,19,9.84,2.63,11
dweller,19,19,9.84,1.89,9
skateboarder,19,19,9.84,3.72,9
festivity,19,19,9.84,3.79,8
slipup,19,19,9.84,2.69,8
passerby,20,19,9.84,3.34,8
homestretch,19,19,9.84,2.99,7
reenter,19,19,9.84,3.88,7
worshipful,19,19,9.84,3.24,5
cufflink,19,19,9.84,2.87,5
untitled,19,19,9.84,3.58,4
roundtable,20,19,9.84,2.69,3
sidestep,20,19,9.84,2.97,3
harasser,19,19,9.84,2.41,3
businessperson,19,19,9.84,2.63,2
outguess,20,19,9.84,2.09,2
cheapness,19,19,9.84,2.57,2
restring,19,19,9.84,3.58,1
unacceptability,19,19,9.84,3.39,1
unpretending,19,19,9.84,3.34,1
unimproved,20,19,9.84,2.41,1
colonizer,19,19,9.84,3.61,1
preparer,19,19,9.84,3.13,1
environment,20,20,9.85,2.56,652
duchess,21,20,9.85,4.9,228
airborne,20,20,9.85,2.32,215
spontaneous,20,20,9.85,2.46,213
uptight,20,20,9.85,2.5,206
sidekick,20,20,9.85,2.58,137
contrast,20,20,9.85,1.76,107
timid,20,20,9.85,2.25,77
hemisphere,21,20,9.85,3.75,76
astronomer,20,20,9.85,3.72,36
align,20,20,9.85,2.6,34
recheck,21,20,9.85,3.22,27
smalltime,20,20,9.85,3.77,9
uppermost,20,20,9.85,2.89,5
aimer,19,13,9.85,1.91,3
document,21,21,9.86,3.29,515
cedar,21,21,9.86,3.81,127
liter,21,21,9.86,3.23,89
helium,21,21,9.86,3.32,73
bopper,18,14,9.86,4.52,25
ejector,22,21,9.86,2.5,15
headboard,21,21,9.86,3.85,15
cutup,18,14,9.86,4.44,4
timesaver,21,21,9.86,3.48,4
squashy,18,14,9.86,4.7,2
logrolling,20,14,9.86,2.03,0.5
topcoat,18,15,9.87,3.31,12
tuft,18,15,9.87,2.75,2
humanness,18,15,9.87,2.9,2
shedder,19,15,9.87,4.49,1
visualize,18,17,9.88,3.84,88
fest,18,16,9.88,2.75,69
initiation,18,17,9.88,2.42,68
ringside,18,17,9.88,2.64,47
snatcher,18,16,9.88,3.44,24
needlework,18,17,9.88,2.78,14
costar,18,17,9.88,3.3,13
callus,19,17,9.88,3.31,11
hemline,18,16,9.88,2.09,10
councilor,19,17,9.88,3.06,9
bobbin,18,16,9.88,3.28,7
fragility,18,17,9.88,3.24,7
skywriting,18,17,9.88,2.52,7
soppy,18,16,9.88,3.63,6
crossbones,18,17,9.88,2.87,5
housemother,19,16,9.88,6.12,5
sickbed,19,17,9.88,2.71,5
snaggletooth,19,17,9.88,4.15,4
planeload,18,16,9.88,3.59,3
unschooled,18,17,9.88,2.42,3
superintendant,18,17,9.88,4.06,1
unrecovered,19,17,9.88,3.55,1
investigation,19,19,9.89,3.14,1491
balance,18,18,9.89,3.25,764
hostage,19,19,9.89,3.48,743
session,19,19,9.89,3.18,678
suggestion,19,19,9.89,2.81,622
engineer,19,19,9.89,4.34,596
arrangement,19,19,9.89,3.23,482
dorm,19,19,9.89,3.21,369
notify,18,18,9.89,2.19,367
withdraw,18,18,9.89,3.12,337
significant,19,19,9.89,3.11,331
extend,18,18,9.89,2.05,327
civilized,19,19,9.89,2.42,315
humiliating,19,19,9.89,2.31,300
defensive,18,18,9.89,2.56,278
offence,19,19,9.89,2.83,273
partnership,18,18,9.89,2.45,270
confront,18,18,9.89,1.64,218
reflect,19,19,9.89,3.23,213
ruling,18,18,9.89,2.4,209
legendary,19,19,9.89,2.47,205
bypass,19,19,9.89,2.42,182
terrace,19,18,9.89,3.43,173
maneuver,18,18,9.89,2.95,143
shortage,18,18,9.89,3.14,134
gaming,18,18,9.89,4.27,131
landscape,18,18,9.89,2.74,127
purity,19,19,9.89,4.25,121
scroll,19,19,9.89,3.09,116
depart,18,18,9.89,3.46,109
paramedic,18,18,9.89,2.85,107
weave,18,18,9.89,4.51,105
crock,18,18,9.89,2.3,103
urn,18,18,9.89,3.18,99
cello,19,19,9.89,3.03,95
murderous,19,19,9.89,3.2,93
calcium,18,18,9.89,3.69,90
mindless,18,18,9.89,3.25,87
swish,19,19,9.89,5.84,82
hearse,20,19,9.89,2.83,81
relentless,19,19,9.89,2.42,79
reproduce,19,19,9.89,2.35,79
overreact,19,19,9.89,2.05,73
simplicity,18,18,9.89,3.39,69
banish,19,19,9.89,2.9,69
carefree,19,19,9.89,3.38,69
dodger,19,19,9.89,2.9,65
disoriented,19,19,9.89,3.05,62
recurring,18,18,9.89,1.94,59
bazaar,18,18,9.89,3.36,58
diseased,18,18,9.89,3.32,58
treasurer,19,19,9.89,2.62,57
undetected,18,18,9.89,2.97,57
kennel,19,19,9.89,3.8,57
moronic,19,19,9.89,3.74,55
swig,19,18,9.89,4.19,48
filet,18,18,9.89,3.1,48
oversized,18,18,9.89,3.29,47
outback,18,18,9.89,3.56,47
spinner,20,19,9.89,5.52,45
famed,19,19,9.89,1.91,42
khaki,20,19,9.89,3.54,42
outdated,19,19,9.89,2.87,41
scrimmage,19,18,9.89,4.55,40
feces,19,19,9.89,3.63,38
spandex,18,18,9.89,3.68,37
magnolia,18,18,9.89,2.59,36
barracuda,19,19,9.89,3.87,35
mesh,19,19,9.89,3.05,35
awkwardness,18,18,9.89,2.32,32
hypnotize,19,19,9.89,3.3,31
browse,18,18,9.89,2.97,30
unscheduled,18,18,9.89,2.72,30
airliner,19,19,9.89,2.98,29
pore,19,19,9.89,3.18,24
unturned,18,18,9.89,3.05,22
aardvark,18,18,9.89,3.66,21
constipation,18,18,9.89,2.99,21
clench,19,19,9.89,3.7,20
innards,18,18,9.89,2.85,20
cutlery,18,18,9.89,3.34,18
regretful,18,18,9.89,2.91,15
malted,19,18,9.89,4.03,14
stammer,20,19,9.89,2.94,14
dimwitted,19,19,9.89,2.88,12
pinstripe,19,19,9.89,2.21,10
downplay,19,18,9.89,2.4,9
untreated,19,19,9.89,2.87,9
arched,19,19,9.89,4.57,9
heatstroke,19,19,9.89,2.96,8
marionette,19,19,9.89,2.92,7
moisturizing,18,18,9.89,2.7,7
nameplate,19,19,9.89,3.56,7
unrighteous,19,18,9.89,3.58,7
unbeaten,19,19,9.89,3.71,6
uncluttered,18,18,9.89,2.99,4
unformed,19,18,9.89,3.31,4
inaccessibility,18,18,9.89,2.63,3
presoak,18,18,9.89,3.2,3
comfortless,19,19,9.89,3,2
retrievable,19,19,9.89,3.14,2
tweezer,19,19,9.89,3.18,2
uncoil,19,19,9.89,3.8,2
achievable,18,18,9.89,3.22,2
slackness,18,18,9.89,3.69,2
waterwheel,18,18,9.89,2.99,1
fightable,18,18,9.89,3.16,1
plodder,20,9,9.89,2.76,1
uncrated,19,19,9.89,2.9,1
reweigh,22,18,9.89,2.81,1
system,20,20,9.9,2.27,4667
hostile,21,21,9.9,2.66,456
literature,20,20,9.9,2.81,326
probe,20,20,9.9,2.85,225
veteran,20,20,9.9,2.88,191
fundamental,20,20,9.9,2.92,167
outrage,20,20,9.9,2.13,160
teller,21,21,9.9,3.19,131
accommodate,20,20,9.9,2.25,109
gloss,20,20,9.9,2.9,74
senora,18,10,9.9,3.84,65
motivate,21,21,9.9,2.64,54
shard,20,20,9.9,3.65,37
entirety,20,20,9.9,2.92,24
pulley,20,20,9.9,2.57,22
pram,18,10,9.9,1.73,11
snowcap,21,21,9.9,2.83,1
insensitive,22,22,9.91,3.28,191
alms,18,11,9.91,3.99,25
hansom,18,11,9.91,4.48,6
hedgerow,20,11,9.91,3.48,3
fieldstrip,19,11,9.91,2.77,1
kookaburra,18,11,9.91,5.77,1
unaware,37,37,9.92,2.01,120
shebang,19,12,9.92,4.27,30
guiltless,36,36,9.92,3.17,7
turtleback,18,13,9.92,4.13,5
dicer,19,13,9.92,2.56,3
lapboard,19,12,9.92,2.81,0.5
biz,19,14,9.93,3.05,95
silo,20,15,9.93,4.38,48
decedent,18,15,9.93,4.59,23
haired,19,15,9.93,3.97,12
handmaiden,19,15,9.93,2.81,10
stinkweed,19,15,9.93,2.99,6
summery,19,14,9.93,2.79,6
wormless,20,15,9.93,4.53,1
maintain,18,18,9.94,2.39,661
beloved,18,18,9.94,3.23,651
link,18,18,9.94,2.58,609
vessel,18,18,9.94,2.86,477
chemistry,18,18,9.94,2.34,442
confusion,18,18,9.94,1.98,363
unacceptable,18,18,9.94,2.86,271
overwhelming,18,18,9.94,2.71,251
radius,18,17,9.94,2.25,224
server,18,18,9.94,4.24,200
bogus,18,18,9.94,3.39,138
poetic,18,18,9.94,2.67,137
acquire,18,18,9.94,2.73,135
parasite,18,18,9.94,2.24,126
smuggle,18,18,9.94,2.39,102
hearty,18,18,9.94,2.86,99
spouse,18,18,9.94,3.13,97
righteousness,18,18,9.94,2.94,89
tartar,18,18,9.94,5.21,76
firearm,18,18,9.94,3.51,76
knickers,18,16,9.94,4.04,65
susceptible,19,18,9.94,2.71,65
nourishment,19,18,9.94,1.92,62
accessible,18,18,9.94,3.26,56
ticker,18,18,9.94,2.71,55
imbalance,18,18,9.94,2.24,54
horrendous,18,18,9.94,3.11,52
sociable,18,18,9.94,3.42,51
godson,18,17,9.94,4.52,48
blowtorch,18,18,9.94,3.15,43
individuality,18,18,9.94,3.24,43
appreciative,18,18,9.94,4.04,41
gatekeeper,18,18,9.94,3.49,35
quirky,18,18,9.94,2.8,33
unfeeling,18,18,9.94,3.35,33
mongoose,19,18,9.94,3.11,33
bullpen,19,16,9.94,2.98,33
manageable,18,18,9.94,3.9,32
showcase,18,18,9.94,3.06,31
granola,18,18,9.94,3.54,30
mournful,18,18,9.94,2.29,25
horseradish,18,18,9.94,4.54,25
rancid,18,18,9.94,2.29,25
aquamarine,18,18,9.94,3,23
spareribs,19,18,9.94,3.4,22
subscriber,18,18,9.94,2.88,21
mallard,18,16,9.94,3.13,19
workable,18,18,9.94,2.92,17
abuser,18,18,9.94,3.75,16
interchange,19,18,9.94,2.39,15
migratory,18,16,9.94,3.28,14
thievery,18,17,9.94,2.61,14
squeegee,18,18,9.94,3.08,14
cymbal,19,17,9.94,2.9,13
grapple,18,17,9.94,3.56,12
phonetic,18,18,9.94,3.23,12
forestry,18,18,9.94,2.67,11
holdout,18,17,9.94,2.95,10
treble,18,18,9.94,3.06,9
audiotape,18,18,9.94,3.62,9
detachable,18,18,9.94,2.44,9
noteworthy,18,18,9.94,2.8,8
hyphenated,18,16,9.94,2.11,7
womanish,19,18,9.94,3.24,7
shipper,18,17,9.94,3.82,6
jostle,19,17,9.94,3.05,5
pureblood,18,17,9.94,2.36,5
engulf,18,18,9.94,2.13,5
sidesaddle,19,18,9.94,2.6,5
uncrossed,18,16,9.94,4.51,5
thereabout,19,18,9.94,2.04,3
topmost,19,18,9.94,3.92,3
balloonist,18,17,9.94,3.88,3
bootstrap,18,18,9.94,3.35,3
foxhunt,18,17,9.94,4.89,3
keyboardist,19,18,9.94,3.92,3
unimportance,18,18,9.94,2.55,3
chiller,20,18,9.94,2.8,3
coonhound,20,18,9.94,3.24,3
daylong,19,18,9.94,3.19,2
stinkpot,19,16,9.94,3.07,2
faintness,19,18,9.94,3.21,2
refreeze,18,18,9.94,3.84,2
unmannered,18,18,9.94,2.36,2
obviousness,18,18,9.94,2.18,1
unselfishness,18,18,9.94,2.65,1
encourager,19,17,9.94,3.15,1
mission,19,19,9.95,2.97,2400
career,19,19,9.95,3.54,2305
desire,19,19,9.95,3.22,1034
coincidence,19,19,9.95,3.42,948
possession,19,19,9.95,2.9,680
impact,21,21,9.95,2.46,480
advertising,21,21,9.95,2.94,379
consent,19,19,9.95,2.8,379
agenda,19,19,9.95,3.19,373
riot,19,19,9.95,2.48,331
alcoholic,19,19,9.95,3.89,316
principles,19,19,9.95,3.26,306
rebel,19,19,9.95,2.93,273
trance,19,19,9.95,2.99,268
arrogant,19,19,9.95,2.37,266
goddamned,19,19,9.95,3.75,249
parallel,19,19,9.95,2.27,224
counseling,20,20,9.95,2.89,211
unidentified,19,19,9.95,2.9,187
polo,19,19,9.95,2.55,178
funk,21,21,9.95,4.31,161
touchy,19,19,9.95,3.88,160
revelation,19,19,9.95,2.78,140
delusion,19,19,9.95,3.06,138
senseless,19,19,9.95,2.46,131
satisfying,19,19,9.95,3.17,129
enhance,19,19,9.95,2.63,125
gourmet,20,20,9.95,2.52,111
courtyard,19,19,9.95,3.44,109
pelvis,19,19,9.95,3.01,103
receptionist,19,19,9.95,2.53,97
foe,20,19,9.95,2.8,94
hectic,19,19,9.95,3.7,94
premium,19,19,9.95,3.67,88
stimulate,19,19,9.95,2.66,70
citizenship,19,19,9.95,3.37,68
illegitimate,19,19,9.95,3.15,68
bran,20,20,9.95,3.3,67
streetcar,19,19,9.95,3.61,65
exceed,20,20,9.95,2.67,64
thriving,19,19,9.95,2.78,62
smuggler,20,20,9.95,3.53,62
vibes,19,19,9.95,2.72,55
dissatisfied,20,20,9.95,3.05,48
elevation,19,19,9.95,2.66,47
antiseptic,20,19,9.95,2.91,44
occupant,19,19,9.95,3.22,41
vulnerability,19,19,9.95,2.9,41
knowledgeable,19,19,9.95,2.48,40
relocation,20,20,9.95,2.74,39
adulthood,19,19,9.95,3.49,37
piping,20,19,9.95,4.56,36
carpool,21,21,9.95,4.89,36
intimidation,19,19,9.95,3.79,28
suggestive,19,19,9.95,2.91,26
backroom,19,19,9.95,3.24,26
bookmaker,19,19,9.95,4.5,24
uneducated,19,19,9.95,3.12,24
jockstrap,20,19,9.95,3.1,22
acknowledgement,21,21,9.95,4.42,21
tutorial,19,19,9.95,2.88,20
underachiever,19,19,9.95,3.01,16
outbound,19,19,9.95,2.99,16
refresher,19,19,9.95,3.01,15
statewide,20,19,9.95,2.93,15
fishery,22,22,9.95,3.14,11
breaststroke,20,20,9.95,3.09,10
tradeoff,19,19,9.95,3.39,8
undeserved,19,19,9.95,3.06,7
addressee,19,19,9.95,3.19,6
paring,19,19,9.95,3.61,6
underdone,19,19,9.95,1.61,5
battlefront,19,19,9.95,2.46,4
thoughtlessness,20,20,9.95,3.3,4
scatterbrained,19,19,9.95,2.41,3
unshackled,19,19,9.95,3.05,3
knitter,19,19,9.95,3.05,2
crookedness,19,19,9.95,2.99,2
seclude,19,19,9.95,2.3,2
abbreviate,19,19,9.95,2.07,1
autobiographer,19,19,9.95,2.8,1
exchanger,19,19,9.95,2.66,1
penholder,20,19,9.95,2.97,0.5
bullshit,19,19,10,4.18,3537
cell,20,20,10,2.29,2772
staff,19,19,10,3.4,1632
punk,20,20,10,4.46,1121
stress,18,18,10,3.25,796
testify,19,19,10,3.28,724
revolution,18,18,10,2.33,629
practical,18,18,10,3.16,577
corpse,19,19,10,2.92,515
resistance,19,19,10,3.23,431
civilization,18,18,10,2.54,425
traditional,18,18,10,2.43,415
jackass,18,18,10,3.69,347
pursue,19,19,10,2.75,327
chap,20,20,10,2.13,324
consistent,18,18,10,2.06,293
bodyguard,18,18,10,3.82,292
satisfy,22,22,10,2.09,286
trainer,19,19,10,3.82,284
evolution,20,20,10,2.62,272
historical,19,19,10,2.33,269
stash,18,18,10,3.76,257
rental,19,19,10,3.67,246
translate,18,18,10,2.35,246
pageant,21,21,10,3.61,244
unarmed,18,17,10,2.52,197
publishing,19,19,10,2.33,194
rival,18,18,10,2.61,193
mutant,18,18,10,5.5,183
hangar,19,18,10,3.05,173
context,18,18,10,3.2,163
deception,20,20,10,3.32,160
twilight,19,19,10,2.56,156
superb,19,19,10,3.25,147
bronze,19,19,10,3.06,143
herald,20,19,10,4.11,132
disc,19,19,10,4.14,131
rebellion,19,19,10,2.13,130
anticipation,18,18,10,2.93,127
excessive,18,18,10,2.74,124
grieve,20,20,10,2.25,112
projection,18,18,10,3.53,107
marvel,19,19,10,3.43,99
mart,19,19,10,4.33,97
basin,18,18,10,3.01,96
stance,18,18,10,3.33,96
migraine,19,19,10,3.04,95
hag,19,18,10,3.65,91
resource,19,19,10,3.42,83
consecutive,19,19,10,2.36,83
honky,19,16,10,4.1,82
famine,19,19,10,2.47,81
cockeyed,20,18,10,3.53,77
nylon,20,20,10,3.13,69
brethren,19,18,10,2.77,68
banister,19,19,10,3.96,67
barbed,19,19,10,3.5,67
cluster,19,19,10,2.62,67
ting,20,11,10,3.29,66
retaliate,19,19,10,2.33,64
adventurous,19,19,10,3.68,62
filly,19,14,10,4.71,60
shimmy,19,18,10,2.3,59
dismissal,19,19,10,3.32,57
luxurious,19,19,10,2.56,57
conquering,18,18,10,2.45,54
snapshot,18,18,10,4,53
rebirth,18,18,10,3.66,53
incubator,20,20,10,4.4,51
crewman,18,18,10,4.13,50
loudspeaker,18,18,10,2.57,47
turpentine,19,19,10,2.91,47
geology,19,19,10,2.6,47
untimely,20,19,10,2.24,44
mobster,20,20,10,2.83,43
revisit,21,20,10,3.84,43
archaeology,22,22,10,2.89,39
remodel,19,19,10,3.13,39
talcum,20,18,10,4.1,39
backgammon,18,18,10,3.74,37
rampart,18,13,10,3.67,37
gush,19,19,10,2.75,36
resurrect,18,18,10,3.22,36
bestseller,19,19,10,2.54,35
skittish,20,20,10,3.6,32
medley,18,18,10,2.95,32
focal,19,18,10,2.66,29
shimmer,18,18,10,4.69,28
artichoke,20,20,10,3.06,28
daze,19,19,10,2.52,28
standstill,19,19,10,3.37,26
swordplay,19,17,10,4.96,24
knockoff,18,18,10,4.12,23
tolerable,19,19,10,2.54,23
junky,19,19,10,3.79,23
fabled,19,19,10,3.48,23
hearted,18,17,10,4.33,23
lop,19,14,10,4.06,22
packer,19,18,10,2.85,22
headlock,19,19,10,4.84,20
waggle,18,15,10,3.23,20
gobbledygook,21,15,10,4.77,19
peckerwood,18,11,10,2.68,19
spurt,18,17,10,3.41,19
bronzed,19,18,10,3.77,17
headpiece,20,19,10,2.69,16
newsworthy,18,17,10,3.32,16
massager,18,18,10,3.97,16
hullabaloo,18,9,10,3.39,15
astrological,20,20,10,2.73,15
tint,21,21,10,4.05,15
shamrock,20,20,10,5.38,14
thunderous,18,18,10,3.94,14
wheezy,18,18,10,3.4,14
armband,19,19,10,2.73,14
mussel,19,17,10,3.91,14
solver,20,20,10,3.2,14
leggings,19,19,10,4.43,13
renter,19,19,10,2.69,13
uplift,20,20,10,2.6,13
maraschino,18,15,10,3.76,12
grungy,19,17,10,3.92,12
misdirect,19,19,10,3.18,12
verve,18,14,10,2.75,12
underside,19,18,10,3.31,12
zinger,18,18,10,3.66,11
aftertaste,20,20,10,2.7,11
horsewhip,18,17,10,3.08,11
legible,18,17,10,3.41,11
unapproved,18,18,10,2.3,10
dimpled,19,18,10,2.79,10
rightness,19,18,10,3.91,9
curdled,18,16,10,3.69,8
nonpayment,19,19,10,3.21,8
resell,18,17,10,3.66,8
newsprint,19,18,10,2.52,8
gentlewoman,19,19,10,3.4,8
backhanded,19,19,10,2.4,7
nub,18,18,10,3.65,7
unworkable,19,19,10,3.13,7
fellah,19,16,10,3.92,7
obit,19,9,10,5.05,6
unshaven,18,18,10,2.61,6
grammatical,18,17,10,2.69,6
symmetric,19,18,10,2.89,5
airless,18,17,10,3.04,5
cobble,18,16,10,4.41,5
oriole,19,15,10,4.41,5
spacer,20,20,10,3.29,5
approachable,18,18,10,3.9,4
danceable,18,15,10,3.23,4
fastback,19,14,10,4.13,4
spidery,18,16,10,3.44,4
filmstrip,20,20,10,2.79,4
landmass,20,19,10,2.26,4
mistrustful,19,19,10,3.25,3
unsaddle,19,17,10,3.77,3
flyable,19,19,10,3.76,3
goodish,18,16,10,2.58,3
reseal,18,18,10,2.63,3
deepwater,18,17,10,4.49,3
mapmaking,18,17,10,1.84,3
unclasp,19,18,10,3.38,3
unskilled,18,18,10,3.41,3
bewitchment,20,19,10,3.92,2
zaftig,19,2,10,4.24,2
purblind,22,1,10,NA,2
miserliness,22,14,10,2.63,2
prewashed,19,19,10,3.53,2
strew,19,16,10,4.07,2
tidiness,19,19,10,3.89,2
decease,20,20,10,2.38,2
ocelot,18,10,10,4.52,2
spellbinder,19,16,10,3.72,2
subtotal,18,18,10,3.58,2
snippety,19,19,10,3.42,2
chandelle,20,5,10,3.16,1
expressible,18,17,10,3.37,1
unset,19,19,10,3.37,1
inappropriateness,20,18,10,3.09,1
kirtle,20,6,10,4.69,1
rehydration,18,18,10,2.68,1
unreel,19,16,10,4.12,1
deliverable,20,20,10,2.49,1
fineness,18,17,10,2.85,1
hyphenation,20,18,10,2.47,1
undefeatable,20,20,10,2.41,1
cautiousness,20,20,10,4.57,1
explosiveness,19,19,10,2.69,1
moviemaker,20,20,10,5.01,1
oxcart,18,6,10,2.37,1
paleness,19,19,10,3.86,1
grapnel,20,4,10,1.83,0.5
reality,19,19,10.05,2.99,1543
design,20,20,10.05,3.55,826
management,19,19,10.05,2.3,594
budget,19,19,10.05,2.84,513
chaos,20,20,10.05,2.89,479
reunion,19,19,10.05,3.06,450
institution,19,19,10.05,3.37,396
blackmail,21,21,10.05,3.02,394
savage,19,19,10.05,2.97,365
landlord,19,19,10.05,4.34,272
specialist,19,19,10.05,4.21,264
qualify,19,19,10.05,2.99,209
massacre,19,19,10.05,2.7,202
circulation,19,19,10.05,2.12,185
fortress,20,20,10.05,4.49,172
abnormal,19,19,10.05,2.61,148
overrated,19,19,10.05,3.41,135
supplier,19,19,10.05,3.31,99
navigate,19,19,10.05,2.44,98
sinus,19,19,10.05,4.24,89
resemble,19,19,10.05,2.88,87
relive,20,20,10.05,3.53,86
withstand,19,19,10.05,2.57,83
sitcom,19,19,10.05,3.12,78
victorious,19,19,10.05,2.48,66
cancellation,19,19,10.05,2.5,65
comprehension,19,19,10.05,2.66,55
dropout,20,20,10.05,3.05,43
unresolved,19,19,10.05,2.01,42
hellish,19,19,10.05,3.91,39
hearth,20,20,10.05,3.25,34
shimmering,21,21,10.05,3.31,32
milligram,20,19,10.05,2.17,28
keypad,19,19,10.05,4.02,27
blissful,20,20,10.05,2.68,27
flirty,19,19,10.05,2.72,26
immobile,20,20,10.05,2.21,25
materialize,20,20,10.05,2.84,25
continuation,19,19,10.05,3.81,24
evaporate,19,19,10.05,2.07,24
wellness,19,19,10.05,4.42,21
uproot,19,19,10.05,4.05,18
sandstone,20,20,10.05,2.39,16
antifreeze,19,19,10.05,3.54,16
dislocation,19,19,10.05,3.54,15
pastel,19,19,10.05,3.69,14
mummified,21,21,10.05,3.15,14
inflammable,19,19,10.05,3.19,13
biographical,19,19,10.05,2.39,12
throb,19,19,10.05,1.99,12
athleticism,19,19,10.05,2.74,11
durability,19,19,10.05,3.72,11
seaworthy,19,19,10.05,3.44,10
soloist,19,19,10.05,3.32,10
yellowing,21,21,10.05,3.67,9
attractiveness,19,19,10.05,2.97,9
deniable,19,19,10.05,2.7,8
sputter,19,19,10.05,3.15,6
nobleness,19,19,10.05,3.24,5
dependability,19,19,10.05,3.12,4
workweek,20,20,10.05,3.43,3
goodhearted,20,20,10.05,2.68,3
witchery,19,19,10.05,3.22,3
chinaware,19,19,10.05,2.7,2
detailer,20,20,10.05,2.84,2
petrify,21,20,10.05,3.3,2
resend,20,20,10.05,4.29,2
inconsideration,19,19,10.05,2.9,1
expressiveness,19,19,10.05,2.25,1
misjudgment,19,19,10.05,2.68,1
letup,20,19,10.05,3.47,1
unclick,20,20,10.05,3.33,1
fortyish,19,19,10.05,2.88,1
commit,18,18,10.06,2.51,984
yacht,19,18,10.06,2.67,419
shitty,19,18,10.06,2.78,371
grunting,18,18,10.06,4.5,259
rational,18,18,10.06,3.26,256
conquer,19,18,10.06,2.78,254
amendment,18,18,10.06,2.53,209
donor,18,18,10.06,3.8,208
wager,19,18,10.06,2.46,202
lordship,19,18,10.06,2.26,165
province,19,17,10.06,2.61,163
architecture,18,18,10.06,2.96,162
workplace,18,18,10.06,3.61,124
ordeal,18,18,10.06,3.72,121
pipeline,19,18,10.06,4.36,114
renew,18,18,10.06,2.44,111
detonate,18,17,10.06,2.95,106
fraction,18,18,10.06,2.53,104
imprisonment,18,18,10.06,2.48,93
nameless,18,18,10.06,3.26,72
vial,19,18,10.06,2.92,66
imaging,18,18,10.06,3.76,64
battered,18,18,10.06,3.28,57
uncontrollable,18,18,10.06,2.53,56
prosper,18,18,10.06,1.89,56
positioning,18,18,10.06,3.47,43
wallop,19,16,10.06,4.06,42
prowler,18,18,10.06,2.75,41
flammable,18,18,10.06,3.4,36
varying,18,18,10.06,2.96,35
stardom,19,18,10.06,3.76,31
persecute,20,18,10.06,3.44,31
brawn,18,17,10.06,2.33,29
deflect,18,18,10.06,2.84,27
outdo,18,17,10.06,2.28,26
grimy,18,18,10.06,3.87,26
anaconda,18,18,10.06,3.65,24
aglow,21,17,10.06,4.19,24
sledge,18,17,10.06,3.42,24
agility,19,18,10.06,3.15,23
slider,18,18,10.06,3.65,20
saintly,18,16,10.06,4.27,17
poach,19,18,10.06,2.46,17
foretell,18,18,10.06,3.33,16
reliability,18,18,10.06,3.56,16
celebratory,18,18,10.06,3.57,14
archway,18,17,10.06,3.15,12
propel,19,18,10.06,2.18,11
bughouse,18,17,10.06,3.86,11
unproven,18,18,10.06,3.46,11
innovator,18,18,10.06,2.62,10
equalize,18,18,10.06,3.04,10
skilful,19,18,10.06,4.24,10
crabmeat,18,17,10.06,3.25,9
jackknife,18,17,10.06,3.6,9
seep,18,18,10.06,2.88,9
walloping,19,17,10.06,3.25,8
civilize,18,18,10.06,2.44,8
buckskin,18,17,10.06,3.29,7
preseason,18,18,10.06,2.01,7
redecoration,18,17,10.06,2.79,6
countrywoman,19,18,10.06,5.01,5
returnable,18,18,10.06,2.69,5
teleportation,19,18,10.06,3.32,4
signboard,18,18,10.06,2.96,4
transferable,18,18,10.06,2.55,4
bobble,19,18,10.06,3.44,4
disbeliever,18,17,10.06,2.79,4
sleeplessness,18,18,10.06,4.01,4
lippy,20,16,10.06,3.34,3
yearlong,18,18,10.06,3.26,2
feverous,18,16,10.06,2.32,2
lidless,19,16,10.06,4.55,2
slummy,20,18,10.06,3.19,2
solvable,18,17,10.06,2.68,2
unlovely,18,18,10.06,3.26,2
braless,19,17,10.06,2.73,1
femaleness,18,17,10.06,3.05,1
knower,18,16,10.06,3.96,1
senselessness,18,18,10.06,3.13,1
unexpired,19,18,10.06,2.55,1
banquette,19,18,10.06,4.53,1
stutterer,19,18,10.06,3.02,1
whitetail,19,18,10.06,3.51,1
lass,18,14,10.07,3.97,136
heifer,18,15,10.07,4.13,61
talkie,18,15,10.07,5.7,16
runty,19,14,10.07,3.52,7
sparerib,18,14,10.07,4.98,5
divorcer,18,15,10.07,2.89,2
unexcelled,18,15,10.07,2.4,1
flounce,19,14,10.07,5.21,1
billon,19,15,10.07,3.17,1
webby,20,12,10.08,5.21,9
burgle,18,13,10.08,1.71,8
timbre,19,12,10.08,2.94,7
fluoresce,18,13,10.08,2.93,2
fusspot,18,12,10.08,4.17,2
underlip,19,13,10.08,3.9,0.5
outlast,22,22,10.09,2.49,19
shapeless,22,22,10.09,3.26,5
incident,21,21,10.1,3.66,883
dose,20,20,10.1,3.61,270
manure,20,20,10.1,3.43,106
confederate,20,20,10.1,2.34,95
fluke,20,20,10.1,2.63,89
slammer,20,20,10.1,3.61,63
decorative,20,20,10.1,4.51,44
distrust,20,20,10.1,2.83,38
gnat,20,20,10.1,4.45,22
lapdog,22,21,10.1,3.91,21
reattach,20,20,10.1,3.73,17
uninteresting,21,21,10.1,3.9,16
